run_id,state_id,direction_id,h,pressure_scale,residual_scale,gradient_norm,scaled_norm_fd,scaled_norm_kd,scaled_absolute_error_l2,scaled_absolute_error_inf,nullspace_flag,classification,diagnostic_explanation
run1,I2,D2,1.00000000000000002E-02,1.00000000000000000E+07,4.26589991482395714E+00,8.16496580927726068E+06,1.00000000000000067E+00,1.00000000000000000E+00,5.74922729619852745E-16,3.12306349457607302E-16,0,CONSISTENT_NUMERICALLY,NONE
run1,I2,D3,9.99999999999999955E-08,1.00000000000000000E+07,4.26589991482395714E+00,3.75850370392915048E+06,5.32746849539096234E-01,5.32746849294901015E-01,1.70104242569623864E-09,1.28032678999857253E-09,0,CONSISTENT_NUMERICALLY,NONE
run1,I2,D3,2.99999999999999986E-07,1.00000000000000000E+07,4.26589991482395714E+00,3.75850370392915048E+06,5.32746848756642466E-01,5.32746849294901015E-01,5.98149546378746906E-10,5.05495205453773296E-10,0,CONSISTENT_NUMERICALLY,NONE
run1,I2,D3,9.99999999999999955E-07,1.00000000000000000E+07,4.26589991482395714E+00,3.75850370392915048E+06,5.32746849313573301E-01,5.32746849294901015E-01,1.42041528711760597E-10,1.15684361812912159E-10,0,CONSISTENT_NUMERICALLY,NONE
run1,I2,D3,3.00000000000000008E-06,1.00000000000000000E+07,4.26589991482395714E+00,3.75850370392915048E+06,5.32746849289519542E-01,5.32746849294901015E-01,2.63542485160214236E-11,2.02574227852625382E-11,0,CONSISTENT_NUMERICALLY,NONE
run1,I2,D3,1.00000000000000008E-05,1.00000000000000000E+07,4.26589991482395714E+00,3.75850370392915048E+06,5.32746849299460701E-01,5.32746849294901015E-01,2.76930997977708447E-11,2.02990245935632031E-11,0,CONSISTENT_NUMERICALLY,NONE
run1,I2,D3,3.00000000000000008E-05,1.00000000000000000E+07,4.26589991482395714E+00,3.75850370392915048E+06,5.32746849295310354E-01,5.32746849294901015E-01,3.89005185396230643E-12,2.88111716309835180E-12,0,CONSISTENT_NUMERICALLY,NONE
run1,I2,D3,1.00000000000000005E-04,1.00000000000000000E+07,4.26589991482395714E+00,3.75850370392915048E+06,5.32746849294158165E-01,5.32746849294901015E-01,1.25976453040889370E-12,9.57791522728238489E-13,0,CONSISTENT_NUMERICALLY,NONE
run1,I2,D3,2.99999999999999974E-04,1.00000000000000000E+07,4.26589991482395714E+00,3.75850370392915048E+06,5.32746849295013147E-01,5.32746849294901015E-01,2.10023301769040481E-13,1.59172136106893845E-13,0,CONSISTENT_NUMERICALLY,NONE
run1,I2,D3,1.00000000000000002E-03,1.00000000000000000E+07,4.26589991482395714E+00,3.75850370392915048E+06,5.32746849294883917E-01,5.32746849294901015E-01,2.59952670322033726E-13,2.07319364981608283E-13,0,CONSISTENT_NUMERICALLY,NONE
run1,I2,D3,3.00000000000000006E-03,1.00000000000000000E+07,4.26589991482395714E+00,3.75850370392915048E+06,5.32746849294865044E-01,5.32746849294901015E-01,3.65028921424502231E-14,2.73788566357835763E-14,0,CONSISTENT_NUMERICALLY,NONE
run1,I2,D3,1.00000000000000002E-02,1.00000000000000000E+07,4.26589991482395714E+00,3.75850370392915048E+06,5.32746849294906011E-01,5.32746849294901015E-01,1.48314122229669498E-14,1.03061095321010401E-14,0,CONSISTENT_NUMERICALLY,NONE
run1,LIMITER_INACT,D1,9.99999999999999955E-08,1.00000000000000000E+07,2.08917604893736097E+00,0.00000000000000000E+00,1.93666572894601804E-10,0.00000000000000000E+00,1.93666572894601804E-10,1.32854172963291001E-10,1,INCONCLUSIVE,NONE
run1,LIMITER_INACT,D1,2.99999999999999986E-07,1.00000000000000000E+07,2.08917604893736097E+00,0.00000000000000000E+00,4.04524428340828617E-10,0.00000000000000000E+00,4.04524428340828617E-10,2.21423621605485080E-10,1,INCONCLUSIVE,NONE
run1,LIMITER_INACT,D1,9.99999999999999955E-07,1.00000000000000000E+07,2.08917604893736097E+00,0.00000000000000000E+00,1.21357328502248601E-10,0.00000000000000000E+00,1.21357328502248601E-10,6.64270864816455265E-11,1,INCONCLUSIVE,NONE
run1,LIMITER_INACT,D1,3.00000000000000008E-06,1.00000000000000000E+07,2.08917604893736097E+00,0.00000000000000000E+00,1.31025218039765824E-11,0.00000000000000000E+00,1.31025218039765824E-11,9.13372439122625973E-12,1,NULLSPACE_CONSISTENT,NONE
run1,LIMITER_INACT,D1,1.00000000000000008E-05,1.00000000000000000E+07,2.08917604893736097E+00,0.00000000000000000E+00,5.92515089621887883E-12,0.00000000000000000E+00,5.92515089621887883E-12,4.15169290510284460E-12,1,NULLSPACE_CONSISTENT,NONE
run1,LIMITER_INACT,D1,3.00000000000000008E-05,1.00000000000000000E+07,2.08917604893736097E+00,0.00000000000000000E+00,1.31025218039765807E-12,0.00000000000000000E+00,1.31025218039765807E-12,9.13372439122625811E-13,1,NULLSPACE_CONSISTENT,NONE
run1,LIMITER_INACT,D1,1.00000000000000005E-04,1.00000000000000000E+07,2.08917604893736097E+00,0.00000000000000000E+00,5.92515089621887378E-13,0.00000000000000000E+00,5.92515089621887378E-13,4.15169290510284510E-13,1,NULLSPACE_CONSISTENT,NONE
run1,LIMITER_INACT,D1,2.99999999999999974E-04,1.00000000000000000E+07,2.08917604893736097E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,1,NULLSPACE_CONSISTENT,NONE
run1,LIMITER_INACT,D1,1.00000000000000002E-03,1.00000000000000000E+07,2.08917604893736097E+00,0.00000000000000000E+00,3.93075654119297493E-14,0.00000000000000000E+00,3.93075654119297493E-14,2.74011731736787776E-14,1,NULLSPACE_CONSISTENT,NONE
run1,LIMITER_INACT,D1,3.00000000000000006E-03,1.00000000000000000E+07,2.08917604893736097E+00,0.00000000000000000E+00,6.45555242982005857E-15,0.00000000000000000E+00,6.45555242982005857E-15,4.42847243210970072E-15,1,NULLSPACE_CONSISTENT,NONE
run1,LIMITER_INACT,D1,1.00000000000000002E-02,1.00000000000000000E+07,2.08917604893736097E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,1,NULLSPACE_CONSISTENT,NONE
run1,LIMITER_INACT,D2,9.99999999999999955E-08,1.00000000000000000E+07,2.08917604893736097E+00,8.16496580927726068E+06,1.00000000111288179E+00,1.00000000000000000E+00,1.19002672882888636E-09,8.36680295254467971E-10,0,CONSISTENT_NUMERICALLY,NONE
run1,LIMITER_INACT,D2,2.99999999999999986E-07,1.00000000000000000E+07,2.08917604893736097E+00,8.16496580927726068E+06,9.99999999767041570E-01,1.00000000000000000E+00,3.16109005105824701E-10,2.64902186805040806E-10,0,CONSISTENT_NUMERICALLY,NONE
run1,LIMITER_INACT,D2,9.99999999999999955E-07,1.00000000000000000E+07,2.08917604893736097E+00,8.16496580927726068E+06,9.99999999966184272E-01,1.00000000000000000E+00,7.16333674871471492E-11,6.00853722477466035E-11,0,CONSISTENT_NUMERICALLY,NONE
run1,LIMITER_INACT,D2,3.00000000000000008E-06,1.00000000000000000E+07,2.08917604893736097E+00,8.16496580927726068E+06,1.00000000003143552E+00,1.00000000000000000E+00,4.06154126515450288E-11,3.29125488265571284E-11,0,CONSISTENT_NUMERICALLY,NONE
run1,LIMITER_INACT,D2,1.00000000000000008E-05,1.00000000000000000E+07,2.08917604893736097E+00,8.16496580927726068E+06,1.00000000000041500E+00,1.00000000000000000E+00,3.74589257325637494E-12,2.68822447740841611E-12,0,CONSISTENT_NUMERICALLY,NONE
run1,LIMITER_INACT,D2,3.00000000000000008E-05,1.00000000000000000E+07,2.08917604893736097E+00,8.16496580927726068E+06,9.99999999995481503E-01,1.00000000000000000E+00,5.25362864912773696E-12,4.03749145802360027E-12,0,CONSISTENT_NUMERICALLY,NONE
run1,LIMITER_INACT,D2,1.00000000000000005E-04,1.00000000000000000E+07,2.08917604893736097E+00,8.16496580927726068E+06,1.00000000000120814E+00,1.00000000000000000E+00,1.27071187264694663E-12,8.61426457493979142E-13,0,CONSISTENT_NUMERICALLY,NONE
run1,LIMITER_INACT,D2,2.99999999999999974E-04,1.00000000000000000E+07,2.08917604893736097E+00,8.16496580927726068E+06,1.00000000000017275E+00,1.00000000000000000E+00,1.73514052094973085E-13,9.75681046242409146E-14,0,CONSISTENT_NUMERICALLY,NONE
run1,LIMITER_INACT,D2,1.00000000000000002E-03,1.00000000000000000E+07,2.08917604893736097E+00,8.16496580927726068E+06,1.00000000000000488E+00,1.00000000000000000E+00,7.72258715267900489E-14,5.44170692457639991E-14,0,CONSISTENT_NUMERICALLY,NONE
run1,LIMITER_INACT,D2,3.00000000000000006E-03,1.00000000000000000E+07,2.08917604893736097E+00,8.16496580927726068E+06,9.99999999999967470E-01,1.00000000000000000E+00,3.50080602542015563E-14,2.47640178403574447E-14,0,CONSISTENT_NUMERICALLY,NONE
run1,LIMITER_INACT,D2,1.00000000000000002E-02,1.00000000000000000E+07,2.08917604893736097E+00,8.16496580927726068E+06,9.99999999999999556E-01,1.00000000000000000E+00,4.98513045300262482E-16,4.25133353482531341E-16,0,CONSISTENT_NUMERICALLY,NONE
run1,LIMITER_INACT,D3,9.99999999999999955E-08,1.00000000000000000E+07,2.08917604893736097E+00,3.75850370392915048E+06,5.16517050366053221E-01,5.16517050172766612E-01,1.80812741891570759E-09,1.29636386438284014E-09,0,CONSISTENT_NUMERICALLY,NONE
run1,LIMITER_INACT,D3,2.99999999999999986E-07,1.00000000000000000E+07,2.08917604893736097E+00,3.75850370392915048E+06,5.16517049702626685E-01,5.16517050172766612E-01,5.62158436751451558E-10,4.63506899659579122E-10,0,CONSISTENT_NUMERICALLY,NONE
run1,LIMITER_INACT,D3,9.99999999999999955E-07,1.00000000000000000E+07,2.08917604893736097E+00,3.75850370392915048E+06,5.16517050169020497E-01,5.16517050172766612E-01,1.29068491387451878E-10,1.07895444047038599E-10,0,CONSISTENT_NUMERICALLY,NONE
run1,LIMITER_INACT,D3,3.00000000000000008E-06,1.00000000000000000E+07,2.08917604893736097E+00,3.75850370392915048E+06,5.16517050168467717E-01,5.16517050172766612E-01,2.81383060554564957E-11,2.04102470954687928E-11,0,CONSISTENT_NUMERICALLY,NONE
