state_id,direction_id,h,norm_fd,norm_kpp_phys_d,absolute_error_l2,relative_error_l2,absolute_error_inf,cosine_similarity,observed_slope,branch_crossed,finite,classification
BETA_MIN_POS,D2,2.99999999999999974E-04,1.13448383583581898E-02,1.13448383583568593E-02,1.38335332977626295E-15,1.21936803864384009E-13,9.34148591813510620E-16,1.00000000000000000E+00,0.564348791330474,0,1,CONSISTENT_NUMERICALLY
BETA_MIN_POS,D2,1.00000000000000002E-03,1.13448383583569807E-02,1.13448383583568593E-02,2.72909785255932718E-15,2.40558548861913283E-13,2.17447587713692809E-15,9.99999999999999778E-01,-2.2058666332800723,0,1,CONSISTENT_NUMERICALLY
BETA_MIN_POS,D2,3.00000000000000006E-03,1.13448383583566598E-02,1.13448383583568593E-02,2.41853987383506985E-16,2.13184163355974009E-14,1.72604985859692306E-16,1.00000000000000000E+00,-0.7880239347067236,0,1,CONSISTENT_NUMERICALLY
BETA_MIN_POS,D2,1.00000000000000002E-02,1.13448383583569599E-02,1.13448383583568593E-02,9.36509712219109074E-17,8.25494099287229759E-15,5.55111512312578270E-17,1.00000000000000000E+00,,0,1,CONSISTENT_NUMERICALLY
BETA_MIN_POS,D3,9.99999999999999955E-08,3.85608487157763566E-02,3.85608486979083301E-02,4.61313628818511483E-11,1.19632644037156499E-09,4.15560641453538373E-11,1.00000000000000000E+00,-0.7848880965471735,0,1,CONSISTENT_NUMERICALLY
BETA_MIN_POS,D3,2.99999999999999986E-07,3.85608487071971914E-02,3.85608486979083301E-02,1.94764361672880194E-11,5.05083182042433503E-10,1.65226946707841484E-11,1.00000000000000000E+00,-1.7712669774795102,0,1,CONSISTENT_NUMERICALLY
BETA_MIN_POS,D3,9.99999999999999955E-07,3.85608486996898772E-02,3.85608486979083301E-02,2.30861565861013009E-12,5.98694203177301000E-11,2.00164190777840604E-12,1.00000000000000000E+00,-0.03814012771328003,0,1,CONSISTENT_NUMERICALLY
BETA_MIN_POS,D3,3.00000000000000008E-06,3.85608486993605226E-02,3.85608486979083301E-02,2.21388048179405415E-12,5.74126492664765473E-11,1.63298367883424293E-12,9.99999999999999889E-01,-1.1085478390253956,0,1,CONSISTENT_NUMERICALLY
BETA_MIN_POS,D3,1.00000000000000008E-05,3.85608486978428616E-02,3.85608486979083301E-02,5.82798020839250996E-13,1.51137239069861003E-11,3.80875886385467816E-13,1.00000000000000000E+00,-1.2059302230670406,0,1,CONSISTENT_NUMERICALLY
BETA_MIN_POS,D3,3.00000000000000008E-05,3.85608486980499529E-02,3.85608486979083301E-02,1.54932713471060388E-13,4.01787612830460071E-12,1.07015091233009204E-13,9.99999999999999889E-01,-1.244923825278883,0,1,CONSISTENT_NUMERICALLY
