run_id,state_id,term_id,frobenius_norm,max_abs,signed_sum,units,finite,sum_to_returned_max_abs,audit_classification,sum_check_pass
run1,BETA_MIN_POS,KSS_STORAGE,.4861111111111111E-01,.1944444444444445E-01,.1750000000000000,RS_per_S,1,.000000000000000,PHYSICAL_DERIVATIVE,1
run1,BETA_MIN_POS,KSS_STRAIN_SAT,.6481481481481483E-06,.2592592592592594E-06,.2333333333333334E-05,RS_per_S,1,.000000000000000,PHYSICAL_DERIVATIVE,1
run1,BETA_MIN_POS,KSS_MOBILITY,1.083445394753787,.4700646110109084,.1110223024625157E-15,RS_per_S,1,.000000000000000,PHYSICAL_DERIVATIVE,1
run1,BETA_MIN_POS,KSS_PC_FIRST,.6536423356905553E-01,.2787140284191616E-01,-.1040834085586084E-16,RS_per_S,1,.000000000000000,PHYSICAL_DERIVATIVE,1
run1,BETA_MIN_POS,KSS_PC_SECOND,.1933967072731147E-17,.9022079219497367E-18,.000000000000000,RS_per_S,1,.000000000000000,PHYSICAL_DERIVATIVE,1
run1,BETA_MIN_POS,KSS_PAIRED_CAPACITY,.000000000000000,.000000000000000,.000000000000000,RS_per_S,1,.000000000000000,PAIRED_NUMERICAL_TERM_DISABLED_IN_M2A,1
run1,BETA_MIN_POS,KSS_PAIRED_ANCHOR,.000000000000000,.000000000000000,.000000000000000,RS_per_S,1,.000000000000000,PAIRED_NUMERICAL_TERM_DISABLED_IN_M2A,1
run1,BETA_MIN_POS,KSS_PAIRED_DIAG,.000000000000000,.000000000000000,.000000000000000,RS_per_S,1,.000000000000000,PAIRED_NUMERICAL_TERM_DISABLED_IN_M2A,1
run1,BETA_MIN_POS,KSS_TOTAL,1.087749633616062,.5173807175565274,.1750023333333333,RS_per_S,1,.1110223024625157E-15,PHYSICAL_DERIVATIVE,1
run1,BETA_MIN_NEG,KSS_STORAGE,.4861111111111111E-01,.1944444444444445E-01,.1750000000000000,RS_per_S,1,.000000000000000,PHYSICAL_DERIVATIVE,1
run1,BETA_MIN_NEG,KSS_STRAIN_SAT,.6481481481481483E-06,.2592592592592594E-06,.2333333333333334E-05,RS_per_S,1,.000000000000000,PHYSICAL_DERIVATIVE,1
run1,BETA_MIN_NEG,KSS_MOBILITY,.6019141081965487,.2611470061171715,.000000000000000,RS_per_S,1,.000000000000000,PHYSICAL_DERIVATIVE,1
run1,BETA_MIN_NEG,KSS_PC_FIRST,.9376095853724589E-02,.3997980705265902E-02,-.8673617379884035E-18,RS_per_S,1,.000000000000000,PHYSICAL_DERIVATIVE,1
run1,BETA_MIN_NEG,KSS_PC_SECOND,.8322469183112487E-19,.3882484729475257E-19,.000000000000000,RS_per_S,1,.000000000000000,PHYSICAL_DERIVATIVE,1
run1,BETA_MIN_NEG,KSS_PAIRED_CAPACITY,.000000000000000,.000000000000000,.000000000000000,RS_per_S,1,.000000000000000,PAIRED_NUMERICAL_TERM_DISABLED_IN_M2A,1
run1,BETA_MIN_NEG,KSS_PAIRED_ANCHOR,.000000000000000,.000000000000000,.000000000000000,RS_per_S,1,.000000000000000,PAIRED_NUMERICAL_TERM_DISABLED_IN_M2A,1
run1,BETA_MIN_NEG,KSS_PAIRED_DIAG,.000000000000000,.000000000000000,.000000000000000,RS_per_S,1,.000000000000000,PAIRED_NUMERICAL_TERM_DISABLED_IN_M2A,1
run1,BETA_MIN_NEG,KSS_TOTAL,.6042684053538792,.2845896905261405,.1750023333333333,RS_per_S,1,.2775557561562891E-16,PHYSICAL_DERIVATIVE,1
run1,FINAL_CLIP_LOW,KSS_STORAGE,.000000000000000,.000000000000000,.000000000000000,RS_per_S,1,.000000000000000,PHYSICAL_DERIVATIVE,1
run1,FINAL_CLIP_LOW,KSS_STRAIN_SAT,.000000000000000,.000000000000000,.000000000000000,RS_per_S,1,.000000000000000,PHYSICAL_DERIVATIVE,1
run1,FINAL_CLIP_LOW,KSS_MOBILITY,.000000000000000,.000000000000000,.000000000000000,RS_per_S,1,.000000000000000,PHYSICAL_DERIVATIVE,1
run1,FINAL_CLIP_LOW,KSS_PC_FIRST,.000000000000000,.000000000000000,.000000000000000,RS_per_S,1,.000000000000000,PHYSICAL_DERIVATIVE,1
run1,FINAL_CLIP_LOW,KSS_PC_SECOND,.000000000000000,.000000000000000,.000000000000000,RS_per_S,1,.000000000000000,PHYSICAL_DERIVATIVE,1
run1,FINAL_CLIP_LOW,KSS_PAIRED_CAPACITY,.000000000000000,.000000000000000,.000000000000000,RS_per_S,1,.000000000000000,PAIRED_NUMERICAL_TERM_DISABLED_IN_M2A,1
run1,FINAL_CLIP_LOW,KSS_PAIRED_ANCHOR,.000000000000000,.000000000000000,.000000000000000,RS_per_S,1,.000000000000000,PAIRED_NUMERICAL_TERM_DISABLED_IN_M2A,1
run1,FINAL_CLIP_LOW,KSS_PAIRED_DIAG,.000000000000000,.000000000000000,.000000000000000,RS_per_S,1,.000000000000000,PAIRED_NUMERICAL_TERM_DISABLED_IN_M2A,1
run1,FINAL_CLIP_LOW,KSS_TOTAL,.000000000000000,.000000000000000,.000000000000000,RS_per_S,1,.000000000000000,PHYSICAL_DERIVATIVE,1
run1,FINAL_CLIP_HIGH,KSS_STORAGE,.000000000000000,.000000000000000,.000000000000000,RS_per_S,1,.000000000000000,PHYSICAL_DERIVATIVE,1
run1,FINAL_CLIP_HIGH,KSS_STRAIN_SAT,.000000000000000,.000000000000000,.000000000000000,RS_per_S,1,.000000000000000,PHYSICAL_DERIVATIVE,1
run1,FINAL_CLIP_HIGH,KSS_MOBILITY,.000000000000000,.000000000000000,.000000000000000,RS_per_S,1,.000000000000000,PHYSICAL_DERIVATIVE,1
run1,FINAL_CLIP_HIGH,KSS_PC_FIRST,.000000000000000,.000000000000000,.000000000000000,RS_per_S,1,.000000000000000,PHYSICAL_DERIVATIVE,1
run1,FINAL_CLIP_HIGH,KSS_PC_SECOND,.000000000000000,.000000000000000,.000000000000000,RS_per_S,1,.000000000000000,PHYSICAL_DERIVATIVE,1
run1,FINAL_CLIP_HIGH,KSS_PAIRED_CAPACITY,.000000000000000,.000000000000000,.000000000000000,RS_per_S,1,.000000000000000,PAIRED_NUMERICAL_TERM_DISABLED_IN_M2A,1
run1,FINAL_CLIP_HIGH,KSS_PAIRED_ANCHOR,.000000000000000,.000000000000000,.000000000000000,RS_per_S,1,.000000000000000,PAIRED_NUMERICAL_TERM_DISABLED_IN_M2A,1
run1,FINAL_CLIP_HIGH,KSS_PAIRED_DIAG,.000000000000000,.000000000000000,.000000000000000,RS_per_S,1,.000000000000000,PAIRED_NUMERICAL_TERM_DISABLED_IN_M2A,1
run1,FINAL_CLIP_HIGH,KSS_TOTAL,.000000000000000,.000000000000000,.000000000000000,RS_per_S,1,.000000000000000,PHYSICAL_DERIVATIVE,1
run1,SE_CLIP_LOW,KSS_STORAGE,.4861111111111110,.1944444444444444,1.750000000000000,RS_per_S,1,.000000000000000,PHYSICAL_DERIVATIVE,1
run1,SE_CLIP_LOW,KSS_STRAIN_SAT,.6481481481481484E-05,.2592592592592594E-05,.2333333333333334E-04,RS_per_S,1,.000000000000000,PHYSICAL_DERIVATIVE,1
run1,SE_CLIP_LOW,KSS_MOBILITY,.000000000000000,.000000000000000,.000000000000000,RS_per_S,1,.000000000000000,PHYSICAL_DERIVATIVE,1
run1,SE_CLIP_LOW,KSS_PC_FIRST,.000000000000000,.000000000000000,.000000000000000,RS_per_S,1,.000000000000000,PHYSICAL_DERIVATIVE,1
run1,SE_CLIP_LOW,KSS_PC_SECOND,.000000000000000,.000000000000000,.000000000000000,RS_per_S,1,.000000000000000,PHYSICAL_DERIVATIVE,1
run1,SE_CLIP_LOW,KSS_PAIRED_CAPACITY,.000000000000000,.000000000000000,.000000000000000,RS_per_S,1,.000000000000000,PAIRED_NUMERICAL_TERM_DISABLED_IN_M2A,1
run1,SE_CLIP_LOW,KSS_PAIRED_ANCHOR,.000000000000000,.000000000000000,.000000000000000,RS_per_S,1,.000000000000000,PAIRED_NUMERICAL_TERM_DISABLED_IN_M2A,1
run1,SE_CLIP_LOW,KSS_PAIRED_DIAG,.000000000000000,.000000000000000,.000000000000000,RS_per_S,1,.000000000000000,PAIRED_NUMERICAL_TERM_DISABLED_IN_M2A,1
run1,SE_CLIP_LOW,KSS_TOTAL,.4861175925925925,.1944470370370370,1.750023333333333,RS_per_S,1,.1387778780781446E-16,PHYSICAL_DERIVATIVE,1
run1,SE_CLIP_HIGH,KSS_STORAGE,.4861111111111110,.1944444444444444,1.750000000000000,RS_per_S,1,.000000000000000,PHYSICAL_DERIVATIVE,1
run1,SE_CLIP_HIGH,KSS_STRAIN_SAT,.6481481481481484E-05,.2592592592592594E-05,.2333333333333334E-04,RS_per_S,1,.000000000000000,PHYSICAL_DERIVATIVE,1
run1,SE_CLIP_HIGH,KSS_MOBILITY,.000000000000000,.000000000000000,.000000000000000,RS_per_S,1,.000000000000000,PHYSICAL_DERIVATIVE,1
run1,SE_CLIP_HIGH,KSS_PC_FIRST,.000000000000000,.000000000000000,.000000000000000,RS_per_S,1,.000000000000000,PHYSICAL_DERIVATIVE,1
run1,SE_CLIP_HIGH,KSS_PC_SECOND,.000000000000000,.000000000000000,.000000000000000,RS_per_S,1,.000000000000000,PHYSICAL_DERIVATIVE,1
run1,SE_CLIP_HIGH,KSS_PAIRED_CAPACITY,.000000000000000,.000000000000000,.000000000000000,RS_per_S,1,.000000000000000,PAIRED_NUMERICAL_TERM_DISABLED_IN_M2A,1
run1,SE_CLIP_HIGH,KSS_PAIRED_ANCHOR,.000000000000000,.000000000000000,.000000000000000,RS_per_S,1,.000000000000000,PAIRED_NUMERICAL_TERM_DISABLED_IN_M2A,1
run1,SE_CLIP_HIGH,KSS_PAIRED_DIAG,.000000000000000,.000000000000000,.000000000000000,RS_per_S,1,.000000000000000,PAIRED_NUMERICAL_TERM_DISABLED_IN_M2A,1
run1,SE_CLIP_HIGH,KSS_TOTAL,.4861175925925925,.1944470370370370,1.750023333333333,RS_per_S,1,.1387778780781446E-16,PHYSICAL_DERIVATIVE,1
