state_id,direction_id,h,norm_fd,norm_ksp_d,absolute_error_l2,relative_error_l2,absolute_error_inf,cosine_similarity,observed_slope,residual_scale,scaled_norm_fd,scaled_norm_kd,scaled_absolute_error_l2,scaled_absolute_error_inf,branch_crossed,finite,classification,diagnostic_explanation
I1,D2,9.99999999999999955E-08,3.17390369833729880E+00,3.17390369480915302E+00,3.74065645387712529E-09,1.17856646244078804E-09,2.60051491451918082E-09,1.00000000000000000E+00,-1.1968198051988448,3.17390369480915302E+00,1.00000000111161080E+00,1.00000000000000000E+00,1.17856646375089551E-09,8.19342728883760241E-10,0,1,CONSISTENT_NUMERICALLY,NONE
I1,D2,2.99999999999999986E-07,3.17390369404959394E+00,3.17390369480915302E+00,1.00442995539657305E-09,3.16465164661201000E-10,8.36438696083519062E-10,1.00000000000000000E+00,-1.273344311560599,3.17390369480915302E+00,9.99999999760686209E-01,1.00000000000000000E+00,3.16465164661201052E-10,2.63536255826380437E-10,0,1,CONSISTENT_NUMERICALLY,NONE
I1,D2,9.99999999999999955E-07,3.17390369471262579E+00,3.17390369480915302E+00,2.16827808503912294E-10,6.83158121207424318E-11,1.83715931356687205E-10,1.00000000000000000E+00,-0.4716443306534194,3.17390369480915302E+00,9.99999999969587217E-01,1.00000000000000000E+00,6.83158121207424189E-11,5.78832721538307591E-11,0,1,CONSISTENT_NUMERICALLY,NONE
I1,D2,3.00000000000000008E-06,3.17390369490884083E+00,3.17390369480915302E+00,1.29146739300694395E-10,4.06901883972896290E-11,1.04938058242964897E-10,1.00000000000000000E+00,-1.9151116919705966,3.17390369480915302E+00,1.00000000003140865E+00,1.00000000000000000E+00,4.06901883985676489E-11,3.30627732702125427E-11,0,1,CONSISTENT_NUMERICALLY,NONE
I1,D2,1.00000000000000008E-05,3.17390369481098089E+00,3.17390369480915302E+00,1.28739627143914399E-11,4.05619198069528537E-12,9.41247080277207715E-12,1.00000000000000000E+00,0.23504507173063158,3.17390369480915302E+00,1.00000000000057598E+00,1.00000000000000000E+00,4.05619198069762232E-12,2.96558172768945635E-12,0,1,CONSISTENT_NUMERICALLY,NONE
I1,D2,3.00000000000000008E-05,3.17390369479469792E+00,3.17390369480915302E+00,1.66669927509435996E-11,5.25125975882698794E-12,1.27919896897310504E-11,9.99999999999999778E-01,-1.173581156536699,3.17390369480915302E+00,9.99999999995445643E-01,1.00000000000000000E+00,5.25125975882698794E-12,4.03036478726561763E-12,0,1,CONSISTENT_NUMERICALLY,NONE
I1,D2,1.00000000000000005E-04,3.17390369481302503E+00,3.17390369480915302E+00,4.05710832846863136E-12,1.27827077270775106E-12,2.73181477439266018E-12,9.99999999999999778E-01,-1.8123157242344947,3.17390369480915302E+00,1.00000000000121991E+00,1.00000000000000000E+00,1.27827077270931051E-12,8.60711299734922862E-13,0,1,CONSISTENT_NUMERICALLY,NONE
I1,D2,2.99999999999999974E-04,3.17390369480970591E+00,3.17390369480915302E+00,5.54015928909158606E-13,1.74553478045078204E-13,2.80220291415389511E-13,1.00000000000000000E+00,-0.6790398696264102,3.17390369480915302E+00,1.00000000000017431E+00,1.00000000000000000E+00,1.74553478045108622E-13,8.82888450187330434E-14,0,1,CONSISTENT_NUMERICALLY,NONE
I1,D2,1.00000000000000002E-03,3.17390369480916590E+00,3.17390369480915302E+00,2.44605792084323809E-13,7.70678053289297831E-14,1.71418435002124195E-13,1.00000000000000000E+00,-0.7195597273220534,3.17390369480915302E+00,1.00000000000000400E+00,1.00000000000000000E+00,7.70678053289301113E-14,5.40087070954531865E-14,0,1,CONSISTENT_NUMERICALLY,NONE
I1,D2,3.00000000000000006E-03,3.17390369480904999E+00,3.17390369480915302E+00,1.10955669085024304E-13,3.49587384350980026E-14,7.83817455385360518E-14,9.99999999999999667E-01,-4.0366216081631245,3.17390369480915302E+00,9.99999999999967581E-01,1.00000000000000000E+00,3.49587384350980026E-14,2.46956911977914144E-14,0,1,CONSISTENT_NUMERICALLY,NONE
I1,D2,1.00000000000000002E-02,3.17390369480915302E+00,3.17390369480915302E+00,8.59975056989851665E-16,2.70951843433788319E-16,6.66133814775093924E-16,1.00000000000000000E+00,,3.17390369480915302E+00,1.00000000000000000E+00,1.00000000000000000E+00,2.70951843433788270E-16,2.09878395448652253E-16,0,1,CONSISTENT_NUMERICALLY,NONE
I1,D3,9.99999999999999955E-08,1.63866362841417801E+00,1.63866362782009900E+00,5.63748159856702865E-09,3.44029213855360805E-09,4.05920785873092882E-09,1.00000000000000000E+00,-1.046475028079172,3.17390369480915302E+00,5.16292800910807426E-01,5.16292800723631262E-01,1.77619806416527415E-09,1.27893227049379935E-09,0,1,CONSISTENT_NUMERICALLY,NONE
I1,D3,2.99999999999999986E-07,1.63866362632688500E+00,1.63866362782009900E+00,1.78562253711354191E-09,1.08968216954259296E-09,1.48251322329429100E-09,1.00000000000000000E+00,-1.184680015618446,3.17390369480915302E+00,5.16292800253165152E-01,5.16292800723631262E-01,5.62595059211748180E-10,4.67094583152887536E-10,0,1,CONSISTENT_NUMERICALLY,NONE
I1,D3,9.99999999999999955E-07,1.63866362780341590E+00,1.63866362782009900E+00,4.28889741496406780E-10,2.61731409799432286E-10,3.62309293677753885E-10,9.99999999999999889E-01,-1.4186575157937389,3.17390369480915302E+00,5.16292800718374911E-01,5.16292800723631262E-01,1.35130042602693373E-10,1.14152579446661359E-10,0,1,CONSISTENT_NUMERICALLY,NONE
I1,D3,3.00000000000000008E-06,1.63866362780531594E+00,1.63866362782009900E+00,9.02555681987900039E-11,5.50787645899337319E-11,6.39368558097430650E-11,1.00000000000000000E+00,0.0011323780236400128,3.17390369480915302E+00,5.16292800718973544E-01,5.16292800723631262E-01,2.84367696305344486E-11,2.01445481519525416E-11,0,1,CONSISTENT_NUMERICALLY,NONE
I1,D3,1.00000000000000008E-05,1.63866362785071606E+00,1.63866362782009900E+00,9.03787022594840792E-11,5.51539075643153882E-11,6.23510132413684914E-11,1.00000000000000000E+00,-1.653561137187744,3.17390369480915302E+00,5.16292800733277768E-01,5.16292800723631262E-01,2.84755654077646965E-11,1.96448976518544496E-11,0,1,CONSISTENT_NUMERICALLY,NONE
I1,D3,3.00000000000000008E-05,1.63866362781911401E+00,1.63866362782009900E+00,1.46932184847080314E-11,8.96658608591581486E-12,1.12629489068538598E-11,1.00000000000000000E+00,-1.1011562932113843,3.17390369480915302E+00,5.16292800723320955E-01,5.16292800723631262E-01,4.62938384322701850E-12,3.54861079284609517E-12,0,1,CONSISTENT_NUMERICALLY,NONE
I1,D3,1.00000000000000005E-04,1.63866362781851893E+00,1.63866362782009900E+00,3.90252519471183878E-12,2.38152914878774517E-12,2.77111666946439113E-12,1.00000000000000000E+00,-1.6152460777225905,3.17390369480915302E+00,5.16292800723133438E-01,5.16292800723631262E-01,1.22956635423259039E-12,8.73094125066393489E-13,0,1,CONSISTENT_NUMERICALLY,NONE
I1,D3,2.99999999999999974E-04,1.63866362782031394E+00,1.63866362782009900E+00,6.61724904994580690E-13,4.03819852811880186E-13,4.67181848762265872E-13,1.00000000000000000E+00,0.15169659653459738,3.17390369480915302E+00,5.16292800723698986E-01,5.16292800723631262E-01,2.08489282796077474E-13,1.47194714674654772E-13,0,1,CONSISTENT_NUMERICALLY,NONE
I1,D3,1.00000000000000002E-03,1.63866362782018893E+00,1.63866362782009900E+00,7.94321661889920212E-13,4.84737470463389897E-13,6.22613072209787788E-13,1.00000000000000000E+00,-1.798114784175974,3.17390369480915302E+00,5.16292800723659573E-01,5.16292800723631262E-01,2.50266466241245802E-13,1.96166340279340305E-13,0,1,CONSISTENT_NUMERICALLY,NONE
I1,D3,3.00000000000000006E-03,1.63866362781998998E+00,1.63866362782009900E+00,1.10173621265528003E-13,6.72338235834837649E-14,7.90478793533111457E-14,1.00000000000000000E+00,-0.6800796950567211,3.17390369480915302E+00,5.16292800723596956E-01,5.16292800723631262E-01,3.47123390812753543E-14,2.49055695932400685E-14,0,1,CONSISTENT_NUMERICALLY,NONE
I1,D3,1.00000000000000002E-02,1.63866362782012298E+00,1.63866362782009900E+00,4.85823375029555890E-14,2.96475351488600414E-14,3.59712259978550719E-14,1.00000000000000000E+00,,3.17390369480915302E+00,5.16292800723638812E-01,5.16292800723631262E-01,1.53068089565574711E-14,1.13334333542272226E-14,0,1,CONSISTENT_NUMERICALLY,NONE
I2,D1,9.99999999999999955E-08,1.02113197430763202E-09,9.42055475210264952E-16,1.02113197430806608E-09,1.00000000000042499E+00,6.93890056524537613E-10,0.00000000000000000E+00,5.412713892704773e-09,4.26589991482395714E+00,2.39370823201737396E-10,2.20833937509089736E-16,2.39370823201839139E-10,1.62659713162345174E-10,0,1,INCONCLUSIVE,NONE
I2,D1,2.99999999999999986E-07,1.60963062711323300E-09,9.42055475210264952E-16,1.60963063668554303E-09,1.00000000594689897E+00,8.55797580949039677E-10,-1.01607968328037094E-02,-2.140199530843127e-08,4.26589991482395714E+00,3.77324986345737629E-10,2.20833937509089736E-16,3.77324988589651053E-10,2.00613609797818313E-10,0,1,INCONCLUSIVE,NONE
I2,D1,9.99999999999999955E-07,4.82889188133969858E-10,9.42055475210264952E-16,4.82889178562854482E-10,9.99999980179478887E-01,2.56738408310752675E-10,1.01607968328037094E-02,1.8129833866057526e-08,4.26589991482395714E+00,1.13197495903721278E-10,2.20833937509089736E-16,1.13197493660087920E-10,6.01838799402183354E-11,0,1,INCONCLUSIVE,NONE
I2,D1,3.00000000000000008E-06,6.75880808837835343E-11,9.42055475210264952E-16,6.75880808903488151E-11,1.00000000009713697E+00,4.62599588265296331E-11,0.00000000000000000E+00,-7.761003027900635e-07,4.26589991482395714E+00,1.58438037069073448E-11,2.20833937509089736E-16,1.58438037084463595E-11,1.08441266204527602E-11,0,1,NULLSPACE_CONSISTENT,NONE
I2,D1,1.00000000000000008E-05,3.14479339481418130E-11,9.42055475210264952E-16,3.14479045661457827E-11,9.99999065693915390E-01,2.22037943586883493E-11,3.12042052840594587E-02,8.592841959089282e-07,4.26589991482395714E+00,7.37193431070911292E-12,2.20833937509089736E-16,7.37192742306603214E-12,5.20494967111872454E-12,0,1,NULLSPACE_CONSISTENT,NONE
I2,D1,3.00000000000000008E-05,6.75880808837835440E-12,9.42055475210264952E-16,6.75880815403109235E-12,1.00000000971365610E+00,4.62659540308625960E-12,0.00000000000000000E+00,7.793041175980829e-06,4.26589991482395714E+00,1.58438037069073452E-12,2.20833937509089736E-16,1.58438038608086077E-12,1.08455319990253151E-12,0,1,NULLSPACE_CONSISTENT,NONE
I2,D1,1.00000000000000005E-04,3.14479339481418211E-12,9.42055475210264952E-16,3.14482293186915216E-12,1.00000939236740294E+00,2.22111218306508817E-12,-3.12042052840594414E-02,-8.54926109220798e-06,4.26589991482395714E+00,7.37193431070911534E-13,2.20833937509089736E-16,7.37200355062463114E-13,5.20666735604074245E-13,0,1,NULLSPACE_CONSISTENT,NONE
I2,D1,2.99999999999999974E-04,0.00000000000000000E+00,9.42055475210264952E-16,9.42055475210264952E-16,1.00000000000000000E+00,6.66133814775093924E-16,0.00000000000000000E+00,8.964351067879944e-06,4.26589991482395714E+00,0.00000000000000000E+00,2.20833937509089736E-16,2.20833937509089736E-16,1.56153174728803626E-16,0,1,NULLSPACE_CONSISTENT,NONE
I2,D1,1.00000000000000002E-03,2.02764242651350603E-13,9.42055475210264952E-16,2.02766431064153598E-13,1.00001079289313699E+00,1.39444011892919712E-13,0.00000000000000000E+00,0.0003386664706232689,4.26589991482395714E+00,4.75314111207220337E-14,2.20833937509089736E-16,4.75319241221629189E-14,3.26880645765629035E-14,0,1,NULLSPACE_CONSISTENT,NONE
I2,D1,3.00000000000000006E-03,3.40377324769210607E-14,9.42055475210264952E-16,3.40507665213107886E-14,1.00038292927998596E+00,2.37957801611325197E-14,0.00000000000000000E+00,-0.0003179938781882353,4.26589991482395714E+00,7.97902744005791134E-15,2.20833937509089736E-16,7.98208284329051713E-15,5.57813840836781824E-15,0,1,NULLSPACE_CONSISTENT,NONE
I2,D1,1.00000000000000002E-02,0.00000000000000000E+00,9.42055475210264952E-16,9.42055475210264952E-16,1.00000000000000000E+00,6.66133814775093924E-16,0.00000000000000000E+00,,4.26589991482395714E+00,0.00000000000000000E+00,2.20833937509089736E-16,2.20833937509089736E-16,1.56153174728803626E-16,0,1,NULLSPACE_CONSISTENT,NONE
I2,D2,9.99999999999999955E-08,4.26589991941932389E+00,4.26589991482395714E+00,4.86111886835089467E-09,1.13952951550082095E-09,3.31222427263355712E-09,1.00000000000000000E+00,-1.1097634649767054,4.26589991482395714E+00,1.00000000107723275E+00,1.00000000000000000E+00,1.13952951672835967E-09,7.76442096337894108E-10,0,1,CONSISTENT_NUMERICALLY,NONE
I2,D2,2.99999999999999986E-07,4.26589991355065035E+00,4.26589991482395714E+00,1.43629782769841807E-09,3.36692809577481684E-10,1.17492682250031108E-09,1.00000000000000000E+00,-1.5247810547575384,4.26589991482395714E+00,9.99999999701515097E-01,1.00000000000000000E+00,3.36692809577481736E-10,2.75422969586663961E-10,0,1,CONSISTENT_NUMERICALLY,NONE
I2,D2,9.99999999999999955E-07,4.26589991474872576E+00,4.26589991482395714E+00,2.29070360287945311E-10,5.36980156266508394E-11,1.79345649442552713E-10,1.00000000000000000E+00,-0.2722965929902589,4.26589991482395714E+00,9.99999999982364440E-01,1.00000000000000000E+00,5.36980156266508329E-11,4.20416917938764774E-11,0,1,CONSISTENT_NUMERICALLY,NONE
I2,D2,3.00000000000000008E-06,4.26589991496025878E+00,4.26589991482395714E+00,1.69844077218410992E-10,3.98143605345211900E-11,1.40678135807093011E-10,1.00000000000000000E+00,-1.6911019615483394,4.26589991482395714E+00,1.00000000003195133E+00,1.00000000000000000E+00,3.98143605357933098E-11,3.29773643582771287E-11,0,1,CONSISTENT_NUMERICALLY,NONE
I2,D2,1.00000000000000008E-05,4.26589991482841668E+00,4.26589991482395714E+00,2.21722177457129314E-11,5.19754757223476673E-12,1.67030833608805616E-11,1.00000000000000000E+00,0.06810900465149021,4.26589991482395714E+00,1.00000000000104539E+00,1.00000000000000000E+00,5.19754757224019914E-12,3.91548880526650995E-12,0,1,CONSISTENT_NUMERICALLY,NONE
I2,D2,3.00000000000000008E-05,4.26589991480238062E+00,4.26589991482395714E+00,2.38949094311736985E-11,5.60137600700361932E-12,1.86761717202443801E-11,1.00000000000000000E+00,-1.217859135155952,4.26589991482395714E+00,9.99999999994942046E-01,1.00000000000000000E+00,5.60137600700361932E-12,4.37801450881322372E-12,0,1,CONSISTENT_NUMERICALLY,NONE
I2,D2,1.00000000000000005E-04,4.26589991482899578E+00,4.26589991482395714E+00,5.51458369281633566E-12,1.29271286315150095E-12,3.73434616562917735E-12,1.00000000000000000E+00,-1.8636406908566334,4.26589991482395714E+00,1.00000000000118106E+00,1.00000000000000000E+00,1.29271286315302788E-12,8.75394697529673322E-13,0,1,CONSISTENT_NUMERICALLY,NONE
I2,D2,2.99999999999999974E-04,4.26589991482466857E+00,4.26589991482395714E+00,7.11754378485098897E-13,1.66847416183310198E-13,4.29434265925010499E-13,1.00000000000000000E+00,-0.733127457547169,4.26589991482395714E+00,1.00000000000016676E+00,1.00000000000000000E+00,1.66847416183337991E-13,1.00666746641835402E-13,0,1,CONSISTENT_NUMERICALLY,NONE
I2,D2,1.00000000000000002E-03,4.26589991482397934E+00,4.26589991482395714E+00,2.94437676781839003E-13,6.90212341266304998E-14,2.09388062444304498E-13,9.99999999999999778E-01,-0.6435461445699557,4.26589991482395714E+00,1.00000000000000511E+00,1.00000000000000000E+00,6.90212341266308658E-14,4.90841479230872689E-14,0,1,CONSISTENT_NUMERICALLY,NONE
I2,D2,3.00000000000000006E-03,4.26589991482382125E+00,4.26589991482395714E+00,1.45192384710198407E-13,3.40355816144810120E-14,9.85878045867139008E-14,1.00000000000000000E+00,-3.3895500889162236,4.26589991482395714E+00,9.99999999999968137E-01,1.00000000000000000E+00,3.40355816144810183E-14,2.31106698598629383E-14,0,1,CONSISTENT_NUMERICALLY,NONE
I2,D2,1.00000000000000002E-02,4.26589991482395980E+00,4.26589991482395714E+00,2.45256282331568695E-15,5.74922729619852548E-16,1.33226762955018805E-15,1.00000000000000000E+00,,4.26589991482395714E+00,1.00000000000000067E+00,1.00000000000000000E+00,5.74922729619852745E-16,3.12306349457607302E-16,0,1,CONSISTENT_NUMERICALLY,NONE
I2,D3,9.99999999999999955E-08,2.27264474007156192E+00,2.27264473902984987E+00,7.25647673888952213E-09,3.19296571564503588E-09,5.46174594440174133E-09,1.00000000000000000E+00,-0.9513417461141062,4.26589991482395714E+00,5.32746849539096234E-01,5.32746849294901015E-01,1.70104242569623864E-09,1.28032678999857253E-09,0,1,CONSISTENT_NUMERICALLY,NONE
I2,D3,2.99999999999999986E-07,2.27264473673369283E+00,2.27264473902984987E+00,2.55164609894908520E-09,1.12276505655623696E-09,2.15639195388917001E-09,1.00000000000000000E+00,-1.1941476788770307,4.26589991482395714E+00,5.32746848756642466E-01,5.32746849294901015E-01,5.98149546378746906E-10,5.05495205453773296E-10,0,1,CONSISTENT_NUMERICALLY,NONE
I2,D3,9.99999999999999955E-07,2.27264473910950393E+00,2.27264473902984987E+00,6.05934945232964149E-10,2.66621058190726688E-10,4.93497909204165808E-10,1.00000000000000000E+00,-1.533288851677598,4.26589991482395714E+00,5.32746849313573301E-01,5.32746849294901015E-01,1.42041528711760597E-10,1.15684361812912159E-10,0,1,CONSISTENT_NUMERICALLY,NONE
I2,D3,3.00000000000000008E-06,2.27264473900689312E+00,2.27264473902984987E+00,1.12424586499745195E-10,4.94686145040589007E-11,8.64161381342043455E-11,1.00000000000000000E+00,0.04115855541433094,4.26589991482395714E+00,5.32746849289519542E-01,5.32746849294901015E-01,2.63542485160214236E-11,2.02574227852625382E-11,0,1,CONSISTENT_NUMERICALLY,NONE
I2,D3,1.00000000000000008E-05,2.27264473904930098E+00,2.27264473902984987E+00,1.18135992068521993E-10,5.19817242170199370E-11,8.65936072846906768E-11,1.00000000000000000E+00,-1.7865818633348156,4.26589991482395714E+00,5.32746849299460701E-01,5.32746849294901015E-01,2.76930997977708447E-11,2.02990245935632031E-11,0,1,CONSISTENT_NUMERICALLY,NONE
I2,D3,3.00000000000000008E-05,2.27264473903159603E+00,2.27264473902984987E+00,1.65945718724785801E-11,7.30187679027640239E-12,1.22905574606591001E-11,1.00000000000000000E+00,-0.936481007449547,4.26589991482395714E+00,5.32746849295310354E-01,5.32746849294901015E-01,3.89005185396230643E-12,2.88111716309835180E-12,0,1,CONSISTENT_NUMERICALLY,NONE
I2,D3,1.00000000000000005E-04,2.27264473902668085E+00,2.27264473902984987E+00,5.37402940296954238E-12,2.36465880948186217E-12,4.08584277522550110E-12,1.00000000000000000E+00,-1.6306586363225934,4.26589991482395714E+00,5.32746849294158165E-01,5.32746849294901015E-01,1.25976453040889370E-12,9.57791522728238489E-13,0,1,CONSISTENT_NUMERICALLY,NONE
I2,D3,2.99999999999999974E-04,2.27264473903032815E+00,2.27264473902984987E+00,8.95938385127596016E-13,3.94227205748781995E-13,6.79012401860745740E-13,1.00000000000000000E+00,0.17714776537222932,4.26589991482395714E+00,5.32746849295013147E-01,5.32746849294901015E-01,2.10023301769040481E-13,1.59172136106893845E-13,0,1,CONSISTENT_NUMERICALLY,NONE
I2,D3,1.00000000000000002E-03,2.27264473902977704E+00,2.27264473902984987E+00,1.10893207418502392E-12,4.87947832382463084E-13,8.84403661416399700E-13,1.00000000000000000E+00,-1.786897983248403,4.26589991482395714E+00,5.32746849294883917E-01,5.32746849294901015E-01,2.59952670322033726E-13,2.07319364981608283E-13,0,1,CONSISTENT_NUMERICALLY,NONE
I2,D3,3.00000000000000006E-03,2.27264473902969621E+00,2.27264473902984987E+00,1.55717684481306510E-13,6.85182694008653208E-14,1.16795462190566493E-13,1.00000000000000000E+00,-0.7480601820362125,4.26589991482395714E+00,5.32746849294865044E-01,5.32746849294901015E-01,3.65028921424502231E-14,2.73788566357835763E-14,0,1,CONSISTENT_NUMERICALLY,NONE
I2,D3,1.00000000000000002E-02,2.27264473902987119E+00,2.27264473902984987E+00,6.32693201386737078E-14,2.78395118480689686E-14,4.39648317751561990E-14,1.00000000000000000E+00,,4.26589991482395714E+00,5.32746849294906011E-01,5.32746849294901015E-01,1.48314122229669498E-14,1.03061095321010401E-14,0,1,CONSISTENT_NUMERICALLY,NONE
LIMITER_INACT,D1,9.99999999999999955E-08,4.04603565571183607E-10,0.00000000000000000E+00,4.04603565571183607E-10,1.00000000000000000E+00,2.77555756156289083E-10,0.00000000000000000E+00,-0.0,2.08917604893736097E+00,1.93666572894601804E-10,0.00000000000000000E+00,1.93666572894601804E-10,1.32854172963291001E-10,0,1,INCONCLUSIVE,NONE
LIMITER_INACT,D1,2.99999999999999986E-07,8.45122746899736909E-10,0.00000000000000000E+00,8.45122746899736909E-10,1.00000000000000000E+00,4.62592926927148593E-10,0.00000000000000000E+00,-0.0,2.08917604893736097E+00,4.04524428340828617E-10,0.00000000000000000E+00,4.04524428340828617E-10,2.21423621605485080E-10,0,1,INCONCLUSIVE,NONE
LIMITER_INACT,D1,9.99999999999999955E-07,2.53536824069921124E-10,0.00000000000000000E+00,2.53536824069921124E-10,1.00000000000000000E+00,1.38777878078144593E-10,0.00000000000000000E+00,-0.0,2.08917604893736097E+00,1.21357328502248601E-10,0.00000000000000000E+00,1.21357328502248601E-10,6.64270864816455265E-11,0,1,INCONCLUSIVE,NONE
LIMITER_INACT,D1,3.00000000000000008E-06,2.73734747335474188E-11,0.00000000000000000E+00,2.73734747335474188E-11,1.00000000000000000E+00,1.90819582357448813E-11,0.00000000000000000E+00,-0.0,2.08917604893736097E+00,1.31025218039765824E-11,0.00000000000000000E+00,1.31025218039765824E-11,9.13372439122625973E-12,0,1,NULLSPACE_CONSISTENT,NONE
LIMITER_INACT,D1,1.00000000000000008E-05,1.23786833387202205E-11,0.00000000000000000E+00,1.23786833387202205E-11,1.00000000000000000E+00,8.67361737988403547E-12,0.00000000000000000E+00,-0.0,2.08917604893736097E+00,5.92515089621887883E-12,0.00000000000000000E+00,5.92515089621887883E-12,4.15169290510284460E-12,0,1,NULLSPACE_CONSISTENT,NONE
LIMITER_INACT,D1,3.00000000000000008E-05,2.73734747335474180E-12,0.00000000000000000E+00,2.73734747335474180E-12,1.00000000000000000E+00,1.90819582357448780E-12,0.00000000000000000E+00,-0.0,2.08917604893736097E+00,1.31025218039765807E-12,0.00000000000000000E+00,1.31025218039765807E-12,9.13372439122625811E-13,0,1,NULLSPACE_CONSISTENT,NONE
LIMITER_INACT,D1,1.00000000000000005E-04,1.23786833387202108E-12,0.00000000000000000E+00,1.23786833387202108E-12,1.00000000000000000E+00,8.67361737988403547E-13,0.00000000000000000E+00,-628.7709822868154,2.08917604893736097E+00,5.92515089621887378E-13,0.00000000000000000E+00,5.92515089621887378E-13,4.15169290510284510E-13,0,1,NULLSPACE_CONSISTENT,NONE
LIMITER_INACT,D1,2.99999999999999974E-04,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,1.00000000000000000E+00,573.7467868179594,2.08917604893736097E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0,1,NULLSPACE_CONSISTENT,NONE
LIMITER_INACT,D1,1.00000000000000002E-03,8.21204242006422596E-14,0.00000000000000000E+00,8.21204242006422596E-14,1.00000000000000000E+00,5.72458747072346341E-14,0.00000000000000000E+00,-0.0,2.08917604893736097E+00,3.93075654119297493E-14,0.00000000000000000E+00,3.93075654119297493E-14,2.74011731736787776E-14,0,1,NULLSPACE_CONSISTENT,NONE
LIMITER_INACT,D1,3.00000000000000006E-03,1.34867855190394506E-14,0.00000000000000000E+00,1.34867855190394506E-14,1.00000000000000000E+00,9.25185853854297064E-15,0.00000000000000000E+00,-573.7467868179594,2.08917604893736097E+00,6.45555242982005857E-15,0.00000000000000000E+00,6.45555242982005857E-15,4.42847243210970072E-15,0,1,NULLSPACE_CONSISTENT,NONE
LIMITER_INACT,D1,1.00000000000000002E-02,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,1.00000000000000000E+00,,2.08917604893736097E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0.00000000000000000E+00,0,1,NULLSPACE_CONSISTENT,NONE
LIMITER_INACT,D2,9.99999999999999955E-08,2.08917605126236694E+00,2.08917604893736097E+00,2.48617533946458513E-09,1.19002672750452698E-09,1.74797243346347407E-09,1.00000000000000000E+00,-1.206653113790884,2.08917604893736097E+00,1.00000000111288179E+00,1.00000000000000000E+00,1.19002672882888636E-09,8.36680295254467971E-10,0,1,CONSISTENT_NUMERICALLY,NONE
LIMITER_INACT,D2,2.99999999999999986E-07,2.08917604845066984E+00,2.08917604893736097E+00,6.60407362320506961E-10,3.16109005105824701E-10,5.53427303984221908E-10,1.00000000000000000E+00,-1.2330229635337768,2.08917604893736097E+00,9.99999999767041570E-01,1.00000000000000000E+00,3.16109005105824701E-10,2.64902186805040806E-10,0,1,CONSISTENT_NUMERICALLY,NONE
LIMITER_INACT,D2,9.99999999999999955E-07,2.08917604886671393E+00,2.08917604893736097E+00,1.49654715658876095E-10,7.16333674871471621E-11,1.25528920591477799E-10,1.00000000000000000E+00,-0.516481911883072,2.08917604893736097E+00,9.99999999966184272E-01,1.00000000000000000E+00,7.16333674871471492E-11,6.00853722477466035E-11,0,1,CONSISTENT_NUMERICALLY,NONE
LIMITER_INACT,D2,3.00000000000000008E-06,2.08917604900303511E+00,2.08917604893736097E+00,8.48527473293153479E-11,4.06154126502682820E-11,6.87601087179245951E-11,1.00000000000000000E+00,-1.9796856557259808,2.08917604893736097E+00,1.00000000003143552E+00,1.00000000000000000E+00,4.06154126515450288E-11,3.29125488265571284E-11,0,1,CONSISTENT_NUMERICALLY,NONE
LIMITER_INACT,D2,1.00000000000000008E-05,2.08917604893822784E+00,2.08917604893736097E+00,7.82582904593955762E-12,3.74589257325481994E-12,5.61617419236881688E-12,1.00000000000000000E+00,0.307896686316995,2.08917604893736097E+00,1.00000000000041500E+00,1.00000000000000000E+00,3.74589257325637494E-12,2.68822447740841611E-12,0,1,CONSISTENT_NUMERICALLY,NONE
LIMITER_INACT,D2,3.00000000000000008E-05,2.08917604892792097E+00,2.08917604893736097E+00,1.09757551437688106E-11,5.25362864912773777E-12,8.43503045189208933E-12,9.99999999999999778E-01,-1.1788818908058738,2.08917604893736097E+00,9.99999999995481503E-01,1.00000000000000000E+00,5.25362864912773696E-12,4.03749145802360027E-12,0,1,CONSISTENT_NUMERICALLY,NONE
LIMITER_INACT,D2,1.00000000000000005E-04,2.08917604893988518E+00,2.08917604893736097E+00,2.65474080943434316E-12,1.27071187264541102E-12,1.79967152291737895E-12,1.00000000000000000E+00,-1.8123536251916075,2.08917604893736097E+00,1.00000000000120814E+00,1.00000000000000000E+00,1.27071187264694663E-12,8.61426457493979142E-13,0,1,CONSISTENT_NUMERICALLY,NONE
LIMITER_INACT,D2,2.99999999999999974E-04,2.08917604893772202E+00,2.08917604893736097E+00,3.62501401790887295E-13,1.73514052094943095E-13,2.03836947321178690E-13,1.00000000000000000E+00,-0.6723773666704415,2.08917604893736097E+00,1.00000000000017275E+00,1.00000000000000000E+00,1.73514052094973085E-13,9.75681046242409146E-14,0,1,CONSISTENT_NUMERICALLY,NONE
